"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BCL6",-2.1391638895841,11.1270324830269,-13.4174505633662,1.65538073852972e-11,8.76490993436717e-09,16.5478015739838
"AIM1",1.66519678224142,9.08722782540029,13.332761789515,1.85759471322414e-11,9.45730046882612e-09,16.4360449271133
"ADH1B",-3.77782102936513,8.02863851829669,-13.1273345827677,2.46283706598728e-11,1.18539649806279e-08,16.1622157269667
"abParts",4.8884664012558,9.40788381673368,13.1143452063233,2.50744896470182e-11,1.18539649806279e-08,16.1447693234559
"CSK",1.38963313595275,8.97026936745432,12.909315322799,3.33517686290139e-11,1.5223357287664e-08,15.8672815462964
"MZB1",1.9727443966377,8.5118834271116,12.3251317365187,7.67097854952789e-11,3.38469143533669e-08,15.0543597565946
"FCGR3B",1.40640631956029,8.75952101475777,12.1245124494378,1.02841098564064e-10,4.39131490868554e-08,14.7673344576874
"LPXN",1.31088769325404,9.63371683003418,11.9983832922722,1.23892439269097e-10,5.12488818314075e-08,14.5847666348812
"NCKAP1L",1.29813036808703,9.13896475021371,11.8621366817844,1.5175609944839e-10,6.08725905575252e-08,14.3856925010426
"RND3",-1.91911271194439,10.5884007846697,-11.8057772316376,1.65126122796547e-10,6.42874849252322e-08,14.3027730085264
"CECR1",1.86492351089022,10.651631334351,11.7784490455487,1.72045965465485e-10,6.50677841390463e-08,14.2624449793656
"SEL1L3",1.71397967471914,8.19105221855037,11.6903109567188,1.96498716374672e-10,7.16423618206456e-08,14.1318383139902
"KLF4",-2.82255932639171,10.1935189080457,-11.6673424621239,2.03448352295675e-10,7.16423618206456e-08,14.097666190465
"COTL1",1.5450694301434,8.73893501739135,11.648936872867,2.09202170030536e-10,7.16423618206456e-08,14.0702417940665
"GPX3",-2.19663070847165,12.6757404730792,-11.6430473038152,2.1107895376635e-10,7.16423618206456e-08,14.0614586210831
"HLA-DMB",2.05332375502747,10.8723582766876,11.4496476013349,2.83557751970865e-10,9.23519541056187e-08,13.7709534732591
"ADAMTS1",-2.20508880294458,9.54336615867816,-11.4439535618146,2.86048962629778e-10,9.23519541056187e-08,13.7623387215518
"ATF3",-3.34609515661376,9.6068251675816,-11.3537309884848,3.28717248088547e-10,1.00095465460529e-07,13.6253616159828
"TRBC1",2.74150173888506,8.80859396077381,11.3526975722779,3.29242719097566e-10,1.00095465460529e-07,13.6237874717687
"HLA-DPB1",2.11923626460812,11.8806140665167,11.3459040982772,3.327189302911e-10,1.00095465460529e-07,13.6134364191003
"RHOB",-1.74874906485779,12.421515281072,-11.2797506569803,3.68638880600215e-10,1.08437174722334e-07,13.5123726275518
"CRLF3",1.41696220618915,8.83018656330456,10.96675852038,6.02427762264601e-10,1.7335513671949e-07,13.0275561585501
"IGH",3.61167814860657,9.33424661217471,10.841514503871,7.35367885198484e-10,2.03407373648472e-07,12.8304325529501
"CCR2",1.35241889474837,7.05153071515824,10.8396225880342,7.37595673878269e-10,2.03407373648472e-07,12.8274409655567
"SYK",1.47176550305729,8.12980204774115,10.8173100709133,7.64406097703699e-10,2.06498847251099e-07,12.7921280714335
"LILRB2",1.20711222706899,8.88220484579784,10.790763228822,7.97632032006643e-10,2.11165104153439e-07,12.7500384886942
"GADD45B",-2.72152748868169,10.72408352945,-10.7739139382502,8.19497913666511e-10,2.12699880062816e-07,12.7232817200835
"PTPRO",1.41479700113285,7.40695767547721,10.750185054435,8.51355906021111e-10,2.16719194769259e-07,12.6855440493075
"VOPP1",1.58598440336848,10.085429692516,10.6112821835226,1.06560854848172e-09,2.66140761438728e-07,12.4633149585201
"CORO1A",1.862954063463,8.56860952926178,10.5748284166429,1.13066213975419e-09,2.73381786881007e-07,12.4046166517392
"PPAP2B",-2.43434537484609,10.4374048634538,-10.5719852256231,1.13590679749606e-09,2.73381786881007e-07,12.4000318986259
"NCF1",2.6127888921324,8.61836773986938,10.5077741598477,1.26135075450644e-09,2.93978323645209e-07,12.2962335776315
"SEMA4D",1.3505267953673,7.5410316041272,10.5055705646179,1.26590348627158e-09,2.93978323645209e-07,12.2926627236647
"SDC1",1.28092095217727,6.78001324474047,10.4919035218372,1.29452501980267e-09,2.95441856674621e-07,12.2705027994768
"CD48",1.56446793835699,8.67401048096361,10.4337077023748,1.42415194571122e-09,3.14280433899872e-07,12.1758935292317
"GALNT1",1.230890182499,9.00158131825261,10.4335357556318,1.42455435778442e-09,3.14280433899872e-07,12.175613393767
"NECAP2",1.02386394351671,9.2064120755611,10.4136298763103,1.47195021092793e-09,3.1941319577136e-07,12.1431587812606
"SELPLG",1.42084943124325,8.70448767883356,10.3350388155503,1.67571149342404e-09,3.51859772544393e-07,12.0145580326558
"CYR61",-2.63052068276545,10.2232174714401,-10.3340783386214,1.67837587489696e-09,3.51859772544393e-07,12.0129817687358
"SAV1",-1.20119111530815,8.12297858305923,-10.3259085039127,1.70121820977874e-09,3.51859772544393e-07,11.999569528125
"ST6GAL1",1.4861036537031,9.25618250099211,10.315704317526,1.73020374987165e-09,3.52349339031555e-07,11.9828061937313
"ZBTB16",-3.82389540584783,8.86387174109424,-10.1897325736926,2.13351191419433e-09,4.26959454626574e-07,11.7748191520645
"NOVA1",-2.22990796203146,8.73211917801567,-10.18204729202,2.16108509934127e-09,4.26959454626574e-07,11.7620676454848
"IGHA1",3.79475560550625,8.91242703165774,10.1385993509074,2.32409844133564e-09,4.52413103940587e-07,11.6898422001422
"BTN3A3",1.41603095356137,6.91034923925084,10.1022033664065,2.47048907620306e-09,4.6784314717049e-07,11.6291610520924
"HLA-DRB1",1.77690411746917,13.0913764009421,10.1013458716499,2.47405154505812e-09,4.6784314717049e-07,11.6277294290239
"PLEKHB2",0.983001433714003,9.85223670920287,10.0889889484175,2.52598617204215e-09,4.70936323370732e-07,11.6070889687735
"CEBPD",-2.00720991685414,12.5663985870291,-10.0716427924603,2.60081114967029e-09,4.78151905391468e-07,11.578082931679
"PTPN6",1.07556433187282,8.71460064895465,10.0585201577869,2.65894748991953e-09,4.82143670192669e-07,11.5561147251655
"SPRY2",-2.00959057720149,8.05614510608568,-10.0132337492712,2.87017752668146e-09,5.13412701630844e-07,11.4801384342563
"MYO1F",1.30830671270633,8.92826211185049,9.81280574542795,4.03718860659092e-09,7.12536874472586e-07,11.1408152486954
"CD2",1.71373477640072,8.70427433604426,9.77316212644319,4.32143287894423e-09,7.52668513402432e-07,11.0731015317373
"ZFP36",-1.89940388604008,11.8002034003387,-9.66396842715194,5.21714414081108e-09,8.96874506388522e-07,10.8855629106737
"MXRA5",4.03376667356636,9.6710689719539,9.5793708465888,6.04274385998991e-09,1.02548462147034e-06,10.7392236270218
"PRDX6",-0.730493463414116,10.779270038306,-9.55190542705976,6.33910346403883e-09,1.06216091839851e-06,10.6915160830952
"FCGR1A",1.84555214305366,8.09077242969304,9.4911300646569,7.04985050771364e-09,1.16648588963257e-06,10.5856042115169
"HLA-DPA1",1.98588712909749,12.3358985138407,9.44374210679477,7.66125684674562e-09,1.25200070222681e-06,10.5026916487081
"BLNK",2.08942861913964,7.04085965309108,9.43573982872584,7.76982396706718e-09,1.25425804697644e-06,10.4886617567671
"HLA-DMA",2.17414724495974,10.6623839851557,9.32006295896604,9.53078691323309e-09,1.51998826952369e-06,10.2849237912389
"SMCO4",1.4648213198414,8.6681007434706,9.27463795214902,1.03314503825884e-08,1.62806438945623e-06,10.2044411977607
"PPP1R15A",-2.30933952964802,9.23296506109133,-9.25282487739695,1.07404631052975e-08,1.6726060014685e-06,10.1656974972699
"TENC1",-1.3857981681444,9.49654784766678,-9.21776473941578,1.14334719166577e-08,1.75982404373022e-06,10.1032939963311
"FOSB",-3.83579322935042,10.3171867769664,-9.2073543599101,1.16480695480185e-08,1.76160086772577e-06,10.0847334814088
"GABARAPL1",-1.73640730633603,8.06886976641883,-9.20433072826292,1.17111789952306e-08,1.76160086772577e-06,10.0793400215604
"MYC",-2.36275879296204,10.0198076280363,-9.15179922970637,1.28661647027905e-08,1.91358901315548e-06,9.98544381949194
"LY86",1.05531434038586,9.48480085941496,9.12777356964234,1.34332458636134e-08,1.97573194996278e-06,9.94237840661281
"EGFR",-2.10073771783175,9.69624081974611,-9.11548682696951,1.3733223465653e-08,1.98471187678047e-06,9.92032523928512
"CD4",1.06242770804784,9.52443444722025,9.1130244124048,1.37941748631717e-08,1.98471187678047e-06,9.91590311135428
"PARP12",1.31518916196202,8.54965296650987,9.08805117309227,1.44284375674328e-08,2.0536476137646e-06,9.87100956923984
"LST1",1.07222217280626,9.03738647440983,9.06815428383628,1.4955414525175e-08,2.10600874542278e-06,9.83518246947356
"ARHGAP25",1.30915394566816,8.17205933961295,9.0565616801131,1.52716263941547e-08,2.12790019557291e-06,9.81428417507783
"CD74",1.65635005032818,13.1823423025224,9.03826630403116,1.57848666657616e-08,2.17650291723632e-06,9.78126631611562
"DOK2",1.00951095547255,8.66229140329131,9.02431710103857,1.61881977378211e-08,2.20910488098493e-06,9.75606215779303
"ARPC1B",0.994896227303014,10.8780074576098,9.00962410620562,1.66246229236209e-08,2.2455115677548e-06,9.72948609051498
"CCR1",1.70745282330385,9.63796012581192,8.99997873406538,1.69177453003352e-08,2.26202216707614e-06,9.71202432650463
"TMSB10",0.811309991214403,12.9015786953299,8.97376136283236,1.77419176267693e-08,2.34849763625545e-06,9.66449835508214
"SOCS3",-2.12725727571791,8.08962148110368,-8.96509544947673,1.80234176361132e-08,2.36213840840822e-06,9.64876892297657
"TIPARP",-1.92274841932128,9.56214089522279,-8.95861635789566,1.82369084604859e-08,2.36668585579855e-06,9.63700222660115
"CD52",1.62562583735685,8.79103658149986,8.89017044501965,2.06593787140695e-08,2.63643159180876e-06,9.51235468530552
"MT1HL1",-1.06571093976369,13.5420584148496,-8.88548997613131,2.08367808897456e-08,2.63643159180876e-06,9.50380812871315
"LCP1",1.23075252828668,9.78649897156178,8.88349187263697,2.0912995175638e-08,2.63643159180876e-06,9.50015868865714
"MIR6883",-1.89690059531003,9.46777033077399,-8.83549400927411,2.28334410176058e-08,2.85137979952875e-06,9.41233190701184
"FCGR1B",2.31725861940102,8.51116095239805,8.76737511795735,2.58785265689548e-08,3.20143977750705e-06,9.28715579191207
"CD84",1.16441870274392,10.0120851454906,8.73882045739373,2.72776189068374e-08,3.34327630990561e-06,9.23449734998978
"KLF2",-1.49965373212831,11.3036353275303,-8.72584586398501,2.79390486912713e-08,3.39292832592989e-06,9.21053416049252
"UBE2L6",1.07260112101993,9.5254547855053,8.70245101853748,2.91740737989514e-08,3.51070195342473e-06,9.16726796414149
"PSMB9",1.81737996713861,9.27629242175628,8.69335166142956,2.9669610914684e-08,3.53816792502407e-06,9.15041970256935
"LILRB1",1.0746777954462,9.1518572880204,8.68445169597554,3.01627404700935e-08,3.54842373182939e-06,9.13392978911213
"TIMP4",-2.2865593485346,8.52320771298947,-8.68214826243496,3.02917490138794e-08,3.54842373182939e-06,9.12966022524464
"TYMS",1.13441177597045,7.64194691215936,8.66360540643045,3.13513605271567e-08,3.62325760699504e-06,9.09526365031762
"MX2",1.09816241270792,8.57367242632416,8.66143243017051,3.1478025595258e-08,3.62325760699504e-06,9.09122977843711
"RRM2",0.754690733983774,5.83956275751882,8.62523048077329,3.36681758574788e-08,3.84194520539178e-06,9.02393093982706
"TRAC",2.04301710923547,8.61828285005626,8.61777763196683,3.41383507052201e-08,3.85656742319464e-06,9.01005413153328
"HLA-DQB1",1.83501600767739,12.9783478650592,8.61033818395371,3.46144753559659e-08,3.85656742319464e-06,8.99619474922014
"SPINT2",0.843821210596953,8.16487641346317,8.60947199129867,3.46703575855679e-08,3.85656742319464e-06,8.99458057952383
"PRDX4",1.19897668464372,10.3903802787691,8.55129992136056,3.86459068952337e-08,4.23095045231015e-06,8.88594203618145
"CD3D",1.68591394507357,8.19124428239462,8.55089326829747,3.86753044292157e-08,4.23095045231015e-06,8.88518097472455
"CLEC7A",1.47920743617973,8.12921927346361,8.52115304184271,4.08893859089738e-08,4.43649837112366e-06,8.82946028630248
"FKBP11",2.09508204913965,9.50395450085868,8.50713569524025,4.19781236231035e-08,4.51759693007334e-06,8.80315583953091
"BTN2A2",0.857522097856337,7.86117415451843,8.49197145794271,4.31898481154289e-08,4.58780965473182e-06,8.77466897690163
"ADCY7",1.78948372799976,7.47505264350128,8.49032311555085,4.33237294584481e-08,4.58780965473182e-06,8.77157058188026
"ICAM3",1.4485147763112,8.15109713387719,8.47568921444457,4.45313564688997e-08,4.67826639348274e-06,8.74404691027895
"LOC101928830",1.54495390757816,10.8150965892354,8.45582583750967,4.62266244230747e-08,4.81812462589165e-06,8.70664072897479
"TGFBR3",-2.51440538087546,9.88413553675188,-8.43860052577362,4.77508894726629e-08,4.93811346835655e-06,8.67415879189489
"RNASET2",1.41361338885127,10.072355923594,8.43362436562335,4.8200860654803e-08,4.94600614331494e-06,8.66476763924434
"NKG7",1.36256889985691,6.77327954148295,8.40681405530522,5.07019866462023e-08,5.12460895876164e-06,8.61411210336189
"FABP4",-2.83521306182749,9.52028007022366,-8.40667082521671,5.07157039810965e-08,5.12460895876164e-06,8.61384121928902
"HSPA1A",-1.26823949610389,11.9834726934205,-8.40221440054386,5.11444291664662e-08,5.1287788551251e-06,8.60541159639967
"RBM47",1.578882131872,8.94066056977223,8.38988510592605,5.23502396214552e-08,5.21022648021957e-06,8.58207573446398
"C6",-1.38355039961103,7.66931436317584,-8.38044831708768,5.32930480814576e-08,5.24290487798265e-06,8.56420048534534
"THY1",2.21839376508323,8.86454932918882,8.37868916882181,5.34707379714179e-08,5.24290487798265e-06,8.56086694051991
"EGR1",-2.88798038672187,9.99957914887544,-8.3575335593638,5.56563870212571e-08,5.41708525735574e-06,8.52074429996108
"TACC3",0.438130072154243,6.68751634068924,8.34349083259316,5.71581403556368e-08,5.52264455392383e-06,8.49407766493581
"MREG",0.856276096909308,5.69586774008072,8.33324745645975,5.82800311382345e-08,5.5902374795421e-06,8.47460877895885
"UCP2",1.64923242795999,9.54257160385591,8.3280628930229,5.88565373844666e-08,5.60492075797254e-06,8.46474933899283
"CYBB",1.77896302709876,8.56415111629019,8.31921676155111,5.98538815047759e-08,5.65918449627656e-06,8.44791819890616
"CSF1R",1.82081697296185,10.1392103728852,8.31096981352148,6.07994494359864e-08,5.69619495651808e-06,8.43221741104395
"ADM",-2.81256717964388,9.91568963376885,-8.30832496404549,6.11059668977538e-08,5.69619495651808e-06,8.42718008691237
"PLCG2",0.886044229140037,8.55854479193244,8.26657415002322,6.61625153166674e-08,6.12442807864843e-06,8.34753489610721
"ABLIM1",-1.82252448072542,9.28014025196858,-8.26046025249522,6.69385984723479e-08,6.15323769429492e-06,8.33585169262107
"ARID5B",-1.4878738673307,10.8301136465097,-8.25501194495958,6.76381408775833e-08,6.17466255721773e-06,8.32543604511701
"ARHGDIB",1.21687901028401,10.8555733521739,8.24644092936269,6.87539965506745e-08,6.23353871466629e-06,8.30904237467846
"APOD",-4.34643675084937,10.4211757154327,-8.19477101307917,7.58973830203778e-08,6.83437863293021e-06,8.20999952203101
"C1QA",1.32097278412886,11.964582451555,8.18554680988546,7.72514447853971e-08,6.90930658529933e-06,8.19227949184932
"RGS19",0.717346111710963,8.9347103628722,8.15350914449528,8.21520013277138e-08,7.29829558103992e-06,8.13064275097249
"CTSH",1.21802465391307,10.344210352778,8.14358241327471,8.37349085983826e-08,7.33988531752589e-06,8.11151611764094
"JUNB",-2.08460777978476,10.825043708399,-8.14283874872923,8.38547574261056e-08,7.33988531752589e-06,8.11008269122087
"LAX1",0.723458527910229,6.53788778063458,8.14018650061062,8.42836419327593e-08,7.33988531752589e-06,8.1049698145227
"LCP2",1.41188362768498,6.17131217484333,8.12407730996459,8.69378655179608e-08,7.52154592066175e-06,8.07389441274636
"DHRS9",1.39643104485995,7.92602087618721,8.10626550335445,8.99736276300045e-08,7.73364226583357e-06,8.03949283646462
"CDC42EP4",-1.42481030220146,8.67540101666457,-8.07794395521826,9.50286164559019e-08,8.11544384533402e-06,7.9847025141357
"RTN1",1.23200065767056,6.63290924271389,8.07219255586241,9.60905944903909e-08,8.15353332864939e-06,7.97356241618345
"APOBEC3G",1.41787701014082,6.70976120906302,8.0676512164569,9.69378178302131e-08,8.16844548171093e-06,7.96476289490032
"EIF1",-1.25900625730442,12.4378190034926,-8.06465764031275,9.75005202168412e-08,8.16844548171093e-06,7.95896083505001
"SORL1",1.16986130972949,9.33114682076721,8.05815448072753,9.87346040550999e-08,8.2198110306752e-06,7.94635233285462
"BTN3A2",1.85108699828095,10.2997251640388,7.99522915545797,1.11545158869752e-07,9.2282704247432e-06,7.82404863125426
"IL7R",2.00682000809645,8.40093932155509,7.98904584482805,1.12893576852756e-07,9.28181538385054e-06,7.81200095985953
"C7",-2.35487688446931,8.76330296911117,-7.96876728534774,1.17435436063887e-07,9.57596616742546e-06,7.77245268403461
"HLA-DRA",2.20501721924741,12.0864902703932,7.96665997587309,1.1791814499436e-07,9.57596616742546e-06,7.76833963376375
"TARP",0.971230639995342,7.87154125947586,7.96335205117184,1.18680018266036e-07,9.57906952309462e-06,7.76188197938065
"RASGRP3",0.558322596913788,6.41410034611907,7.95927507620728,1.19626032735518e-07,9.59690785042454e-06,7.75392091645853
"ABTB2",-0.697345821591402,7.62487000922693,-7.93554733227095,1.25288870212428e-07,9.99065527109586e-06,7.70754229615476
"MAP1B",-1.51134029012098,9.0457928159626,-7.92275432138432,1.28456468769555e-07,1.01819058509138e-05,7.68250449151533
"ADCY2",-1.36793592924153,8.50684917282186,-7.91466262832336,1.30502693395425e-07,1.02825247171145e-05,7.66665614177364
"DDIT3",-0.843123588790255,8.79591683473375,-7.91037730550616,1.31599999275255e-07,1.03076283456009e-05,7.65825925241576
"RFX5",1.17781288612931,8.03462124562606,7.89892215891215,1.34580348066613e-07,1.04790592197515e-05,7.63580092664758
"CD300A",0.994121630569189,8.32366452796382,7.88677321530942,1.37817629124057e-07,1.06116667039003e-05,7.61196249508559
"GPR65",1.06645477006792,6.62225981731751,7.88651711447831,1.3788673211988e-07,1.06116667039003e-05,7.61145975846769
"TBC1D9",1.29901026976502,8.39085423492177,7.87453644550284,1.41159848114343e-07,1.08007682629454e-05,7.58793103754706
"PTPRC",1.985936891386,8.77743463590089,7.86417595936639,1.44055137341259e-07,1.09589531780819e-05,7.56756812388794
"GNPTAB",1.53197021017753,7.68028640493137,7.82680225042634,1.55020249480729e-07,1.17257316707223e-05,7.49398858763503
"ITGB2",1.74237812555372,9.99794976442293,7.8191699380508,1.57363739610525e-07,1.17373195951926e-05,7.47893863227881
"SASH3",0.825899063914964,8.52294253362559,7.81560938985993,1.58469509436242e-07,1.17373195951926e-05,7.47191491620635
"GZMA",1.33778100908645,6.87063559165971,7.81393620001621,1.58991911536824e-07,1.17373195951926e-05,7.4686136903494
"ITGAM",1.90645346745863,9.74807277821323,7.81299836726899,1.59285499873289e-07,1.17373195951926e-05,7.46676316394258
"OLFML2B",1.54425967994607,9.57096635210222,7.81197350277692,1.59606974928962e-07,1.17373195951926e-05,7.46474076741088
"SDC3",1.36004604555868,8.55592907399754,7.80628385175221,1.61403928213699e-07,1.18038883854405e-05,7.45351055384341
"GRAMD1B",-0.66941815914528,8.11527176408685,-7.78962714944818,1.66785896896702e-07,1.20624646888933e-05,7.42060778558641
"FAP",1.83670161583518,9.01577168679433,7.78804726802991,1.67305923039584e-07,1.20624646888933e-05,7.41748497226716
"TMEM51",0.767521935078883,7.39566152806508,7.78693374197491,1.67673453407598e-07,1.20624646888933e-05,7.41528375466731
"MSL3",0.844048698554322,8.43935638700719,7.77770388717142,1.70752198761951e-07,1.22175505676322e-05,7.39703155910459
"WASF3",-1.98187358536531,8.48529101161394,-7.76721053278884,1.74323544294369e-07,1.24060255689492e-05,7.3762664104467
"CALML4",0.625409688737828,6.86161266003092,7.76412114488963,1.75389654383903e-07,1.24151489576456e-05,7.37014995321339
"LILRB4",1.25744410555116,7.30522727133127,7.7595908412599,1.76965218169574e-07,1.24600457069715e-05,7.36117833508252
"RASSF2",1.31059060518916,8.5146094490466,7.75477228663887,1.7865710632665e-07,1.25126143727295e-05,7.35163275120832
"AR",-0.452272434137742,6.67601737233807,-7.74168830650761,1.83336063363709e-07,1.27727340565548e-05,7.32569705908371
"ACP2",1.0961286525691,9.56044040868482,7.73414079768881,1.86092595774015e-07,1.28968989018881e-05,7.31072522048956
"GIMAP4",1.16892661598837,9.5733712323014,7.67235760364927,2.10333446200216e-07,1.45009574341263e-05,7.18786995701852
"PELO",-0.851305030218427,8.20411095414987,-7.66039839762903,2.15391129689727e-07,1.47727066513105e-05,7.16402801221903
"NUSAP1",0.833513984216006,6.99543572234672,7.65342203675614,2.18399428909269e-07,1.49018208271752e-05,7.15011073410762
"RUNX3",0.769804276105594,7.76260830036752,7.63742910525164,2.25460875797621e-07,1.53047467329903e-05,7.11818064492044
"MARCH1",0.927987866797645,6.95969456534296,7.62292359172345,2.32069730019139e-07,1.56729949809354e-05,7.08918952367636
"RUNX1-IT1",0.780361156105652,7.45870398248168,7.61827887306814,2.3422798784461e-07,1.57384562187771e-05,7.07990029233968
"GBE1",-0.853979548600456,9.4389189977871,-7.61153004954459,2.37401006489575e-07,1.58710965803157e-05,7.06639761301373
"ARPC2",0.841230509015749,10.4471399050498,7.59939120108847,2.4322051946703e-07,1.61083448029037e-05,7.0420949688283
"CLEC10A",1.34572371291636,7.2804264758951,7.59905533483332,2.4338361868858e-07,1.61083448029037e-05,7.04142225559412
"COL3A1",2.17053382888439,12.6078016038642,7.58468181374845,2.50470530225598e-07,1.64949174557027e-05,7.01261858727888
"RASGRP1",1.18364509469564,5.84525342089327,7.57938092259743,2.53137697858289e-07,1.65880381512384e-05,7.00198869277638
"ARHGEF18",0.849214563367162,8.83492077359287,7.57132884656444,2.57245435199917e-07,1.67741764814843e-05,6.98583438668218
"PTTG1IP",0.544177239999573,11.3603118852996,7.56489556917274,2.60576833346537e-07,1.69081154069025e-05,6.97292130320412
"CCNL1",-1.64257430873073,10.0544289135302,-7.52203643159042,2.83939749944191e-07,1.82880288183752e-05,6.88674669339446
"TIMP1",1.15658249391472,12.7751081615433,7.52086773166726,2.84606325948878e-07,1.82880288183752e-05,6.88439328639236
"CASP1",1.20460008545283,7.15916979551872,7.50134453847795,2.95983844983329e-07,1.89272374688132e-05,6.84505153260294
"STAT1",1.60544084299206,10.5089145469715,7.49212335017106,3.01520103213517e-07,1.91525167886197e-05,6.82645130181664
"TMOD1",-1.12201522590499,8.53425259663698,-7.49067302790981,3.02400544596323e-07,1.91525167886197e-05,6.82352475870359
"DPEP2",1.04659312293408,7.08815809022429,7.48696347285984,3.04664597255797e-07,1.92040251136904e-05,6.81603808215084
"TSKU",-1.24144446291291,9.76534313321369,-7.48379330894179,3.06613321702824e-07,1.92352632198118e-05,6.80963850337886
"CD27",1.55883874629131,7.51281879865737,7.47448297571628,3.12411256920422e-07,1.950654626347e-05,6.79083578625768
"AGTR1",-2.58831170826251,8.71352236400843,-7.45947066846853,3.21999774948248e-07,2.00108498638026e-05,6.76049237086063
"DOCK4",1.3107812664274,7.70990304943874,7.44985089197267,3.28303413982392e-07,2.03072536957239e-05,6.74103214718448
"CD79A",1.41817511899488,8.49329937268707,7.44174719481735,3.3371249184895e-07,2.05458244400212e-05,6.72462893091978
"LARP6",-1.26173437131101,8.3784757687141,-7.4252755956926,3.44992633958284e-07,2.11419791467862e-05,6.69125972859774
"SAMSN1",1.86763091332293,7.43255602053632,7.40874760743514,3.56707765627075e-07,2.17591737032516e-05,6.65773860912502
"CYTIP",2.07712778850605,7.82838097696196,7.40367698141219,3.60383641035005e-07,2.18825608090842e-05,6.64744709226123
"TCF7L2",-0.968461548621707,8.02423552648595,-7.39836899931869,3.64273523937325e-07,2.20177563304035e-05,6.63667002579783
"PIK3CD",1.10968449203253,8.17107968733166,7.3905261672874,3.70100591198149e-07,2.22682796622268e-05,6.62073920454804
"ARPC5",0.939440077577642,11.0152832430281,7.38473715813157,3.74463410798779e-07,2.24288333427305e-05,6.60897478248229
"CKS1B",-0.930183562579122,8.61102552491176,-7.37586740440251,3.81251312615243e-07,2.27325388517476e-05,6.59094070097434
"PEX5",-1.17598208640836,9.3827807671776,-7.37341632112178,3.83149414754819e-07,2.27432681753791e-05,6.58595521696962
"PIM2",0.972693376591331,7.92614663295659,7.35598646673754,3.96931552425149e-07,2.34561739261236e-05,6.55047913217571
"MT1X",-1.45995300054715,12.6929604430916,-7.34542512198981,4.0553077865795e-07,2.38578262982013e-05,6.52896257768696
"LCK",0.743255149428325,6.97277636782994,7.34243702491962,4.07998487950047e-07,2.38967963937822e-05,6.52287215785416
"TOP2A",0.349679035697572,5.18132497022255,7.3338504466405,4.15176355534249e-07,2.42100855427615e-05,6.50536391503599
